Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
10,1,7.000000e-01,5000,multinomial,4.145815e+00,2.995616e+00,-7.422805e-01,1.328501e+00,4.977349e+00,3.416577e+00,-5.999013e-01,1.687011e+00
10,1,7.000000e-01,5000,systematic,4.135919e+00,2.984979e+00,-7.676111e-01,1.320845e+00,4.898712e+00,3.359290e+00,-6.329444e-01,1.690962e+00
10,1,7.000000e-01,5000,stratified,4.147673e+00,2.984638e+00,-7.625059e-01,1.315906e+00,4.979356e+00,3.380624e+00,-5.461466e-01,1.713019e+00
10,1,7.000000e-01,5000,residual,4.139277e+00,2.986761e+00,-7.640859e-01,1.318956e+00,4.914993e+00,3.363359e+00,-6.354261e-01,1.694994e+00
10,1,7.000000e-01,7500,multinomial,4.152414e+00,2.993604e+00,-7.574927e-01,1.322081e+00,4.952450e+00,3.403190e+00,-5.764949e-01,1.693229e+00
10,1,7.000000e-01,7500,systematic,4.136302e+00,2.976457e+00,-7.641737e-01,1.319999e+00,5.011618e+00,3.385084e+00,-5.673348e-01,1.710668e+00
10,1,7.000000e-01,7500,stratified,4.145940e+00,2.987452e+00,-7.605765e-01,1.323706e+00,5.035212e+00,3.417314e+00,-5.408086e-01,1.726895e+00
10,1,7.000000e-01,7500,residual,4.138661e+00,2.997932e+00,-7.624769e-01,1.320634e+00,4.899307e+00,3.360998e+00,-6.028588e-01,1.714941e+00
10,1,7.000000e-01,10000,multinomial,4.148556e+00,2.991313e+00,-7.539544e-01,1.324501e+00,5.097743e+00,3.435184e+00,-5.237939e-01,1.699161e+00
10,1,7.000000e-01,10000,systematic,4.151507e+00,3.001098e+00,-7.636599e-01,1.318196e+00,4.972532e+00,3.395012e+00,-5.824198e-01,1.732738e+00
10,1,7.000000e-01,10000,stratified,4.149650e+00,2.976010e+00,-7.624795e-01,1.322869e+00,5.063583e+00,3.416958e+00,-5.237415e-01,1.716154e+00
10,1,7.000000e-01,10000,residual,4.135117e+00,2.985070e+00,-7.612094e-01,1.321937e+00,4.940775e+00,3.384382e+00,-6.057857e-01,1.708461e+00
10,1,9.000000e-01,500,multinomial,4.176136e+00,2.888968e+00,-6.903653e-01,1.262948e+00,5.180759e+00,3.510299e+00,-5.293471e-01,1.660607e+00
10,1,9.000000e-01,500,systematic,4.161438e+00,2.944266e+00,-7.135505e-01,1.259323e+00,5.095335e+00,3.370476e+00,-5.342759e-01,1.696416e+00
10,1,9.000000e-01,500,stratified,4.184079e+00,2.901564e+00,-6.984448e-01,1.243407e+00,5.024515e+00,3.377214e+00,-5.024850e-01,1.688266e+00
10,1,9.000000e-01,500,residual,4.118609e+00,2.898812e+00,-6.990733e-01,1.233318e+00,4.944284e+00,3.328379e+00,-6.248441e-01,1.668677e+00
10,1,9.000000e-01,1000,multinomial,4.133543e+00,2.931140e+00,-7.007574e-01,1.257430e+00,5.084307e+00,3.404995e+00,-5.959667e-01,1.638297e+00
10,1,9.000000e-01,1000,systematic,4.136003e+00,2.918960e+00,-7.057771e-01,1.256286e+00,5.006818e+00,3.327753e+00,-5.587204e-01,1.677316e+00
10,1,9.000000e-01,1000,stratified,4.133542e+00,2.892799e+00,-6.971900e-01,1.256824e+00,5.104477e+00,3.414220e+00,-5.322454e-01,1.669713e+00
10,1,9.000000e-01,1000,residual,4.149308e+00,2.913047e+00,-6.893958e-01,1.261071e+00,4.991168e+00,3.363097e+00,-6.070861e-01,1.686878e+00
10,1,9.000000e-01,3000,multinomial,4.152303e+00,2.921010e+00,-6.982176e-01,1.257447e+00,5.150711e+00,3.418509e+00,-5.584248e-01,1.677121e+00
10,1,9.000000e-01,3000,systematic,4.160012e+00,2.919609e+00,-6.952609e-01,1.258177e+00,5.187687e+00,3.421792e+00,-5.682368e-01,1.698168e+00
10,1,9.000000e-01,3000,stratified,4.142850e+00,2.898601e+00,-7.010267e-01,1.263861e+00,5.101461e+00,3.413571e+00,-5.812067e-01,1.655179e+00
10,1,9.000000e-01,3000,residual,4.160627e+00,2.915498e+00,-7.000329e-01,1.252118e+00,4.980667e+00,3.390347e+00,-5.584570e-01,1.679649e+00
10,1,9.000000e-01,5000,multinomial,4.147056e+00,2.911765e+00,-7.001219e-01,1.256779e+00,5.109804e+00,3.453038e+00,-6.015540e-01,1.652095e+00
10,1,9.000000e-01,5000,systematic,4.143200e+00,2.905434e+00,-6.945480e-01,1.261173e+00,5.070141e+00,3.415722e+00,-5.380109e-01,1.685520e+00
10,1,9.000000e-01,5000,stratified,4.140053e+00,2.919586e+00,-7.013708e-01,1.254291e+00,5.075543e+00,3.413891e+00,-5.956660e-01,1.665021e+00
10,1,9.000000e-01,5000,residual,4.136188e+00,2.918807e+00,-7.032357e-01,1.258164e+00,5.064434e+00,3.431691e+00,-6.196507e-01,1.655145e+00
10,1,9.000000e-01,7500,multinomial,4.143672e+00,2.897426e+00,-6.993947e-01,1.261756e+00,5.062385e+00,3.378404e+00,-5.797127e-01,1.687909e+00
10,1,9.000000e-01,7500,systematic,4.147752e+00,2.909799e+00,-6.961603e-01,1.254749e+00,5.082408e+00,3.418726e+00,-5.584663e-01,1.681468e+00
10,1,9.000000e-01,7500,stratified,4.146111e+00,2.912368e+00,-7.000630e-01,1.253822e+00,5.016737e+00,3.458567e+00,-6.196045e-01,1.648924e+00
10,1,9.000000e-01,7500,residual,4.139438e+00,2.910025e+00,-6.974734e-01,1.256702e+00,5.046274e+00,3.419413e+00,-5.763006e-01,1.692242e+00
10,1,9.000000e-01,10000,multinomial,4.145006e+00,2.918166e+00,-6.986509e-01,1.253308e+00,5.174109e+00,3.494895e+00,-5.485344e-01,1.701889e+00
10,1,9.000000e-01,10000,systematic,4.136513e+00,2.908704e+00,-7.016219e-01,1.253539e+00,5.222146e+00,3.396204e+00,-5.139407e-01,1.668469e+00
10,1,9.000000e-01,10000,stratified,4.136142e+00,2.908259e+00,-6.972101e-01,1.251235e+00,5.111705e+00,3.417894e+00,-5.904141e-01,1.682598e+00
10,1,9.000000e-01,10000,residual,4.141687e+00,2.900192e+00,-6.927624e-01,1.260933e+00,5.055863e+00,3.448613e+00,-5.784127e-01,1.675426e+00
10,1,1,500,multinomial,4.184171e+00,2.865618e+00,-6.643699e-01,1.211080e+00,5.145247e+00,3.375225e+00,-5.413855e-01,1.655159e+00
10,1,1,500,systematic,4.177100e+00,2.847225e+00,-6.576725e-01,1.226403e+00,5.142669e+00,3.440733e+00,-5.211354e-01,1.674127e+00
10,1,1,500,stratified,4.162259e+00,2.849424e+00,-6.652014e-01,1.218330e+00,5.217426e+00,3.482164e+00,-5.531317e-01,1.643880e+00
10,1,1,500,residual,4.129825e+00,2.865887e+00,-6.584418e-01,1.242101e+00,5.055969e+00,3.399218e+00,-6.150010e-01,1.665447e+00
10,1,1,1000,multinomial,4.173999e+00,2.890469e+00,-6.672599e-01,1.209634e+00,5.124458e+00,3.401870e+00,-5.375178e-01,1.653146e+00
10,1,1,1000,systematic,4.176932e+00,2.870075e+00,-6.523840e-01,1.226295e+00,5.260388e+00,3.474722e+00,-5.502638e-01,1.627373e+00
10,1,1,1000,stratified,4.149935e+00,2.913170e+00,-6.756655e-01,1.210705e+00,5.185133e+00,3.482802e+00,-5.596735e-01,1.660487e+00
10,1,1,1000,residual,4.137244e+00,2.881382e+00,-6.637932e-01,1.223601e+00,5.010865e+00,3.376180e+00,-6.007713e-01,1.669708e+00
10,1,1,3000,multinomial,4.158641e+00,2.860917e+00,-6.732778e-01,1.223591e+00,5.189555e+00,3.498412e+00,-5.435275e-01,1.681313e+00
10,1,1,3000,systematic,4.162234e+00,2.864736e+00,-6.716888e-01,1.214852e+00,5.156713e+00,3.431566e+00,-5.193294e-01,1.668361e+00
10,1,1,3000,stratified,4.154315e+00,2.888338e+00,-6.618840e-01,1.225382e+00,5.236091e+00,3.506729e+00,-5.512531e-01,1.685962e+00
10,1,1,3000,residual,4.151763e+00,2.870715e+00,-6.711651e-01,1.225431e+00,5.100996e+00,3.459406e+00,-6.002892e-01,1.656435e+00
10,1,1,5000,multinomial,4.152789e+00,2.871657e+00,-6.637330e-01,1.218454e+00,5.256790e+00,3.547562e+00,-5.363937e-01,1.662622e+00
10,1,1,5000,systematic,4.144425e+00,2.870214e+00,-6.703005e-01,1.219742e+00,5.153380e+00,3.425005e+00,-5.438907e-01,1.665131e+00
10,1,1,5000,stratified,4.154907e+00,2.879432e+00,-6.712828e-01,1.223283e+00,5.286884e+00,3.489965e+00,-4.886538e-01,1.683135e+00
10,1,1,5000,residual,4.165355e+00,2.883452e+00,-6.678716e-01,1.223846e+00,5.065843e+00,3.421680e+00,-5.639238e-01,1.669536e+00
10,1,1,7500,multinomial,4.156403e+00,2.881129e+00,-6.655448e-01,1.221428e+00,5.119464e+00,3.429668e+00,-5.532338e-01,1.667983e+00
10,1,1,7500,systematic,4.145718e+00,2.868505e+00,-6.680563e-01,1.216999e+00,5.148262e+00,3.454265e+00,-5.418019e-01,1.696511e+00
10,1,1,7500,stratified,4.155504e+00,2.877814e+00,-6.649003e-01,1.222811e+00,5.240230e+00,3.506321e+00,-5.245659e-01,1.674313e+00
10,1,1,7500,residual,4.150307e+00,2.868560e+00,-6.650095e-01,1.227051e+00,5.045577e+00,3.388737e+00,-5.777289e-01,1.692624e+00
10,1,1,10000,multinomial,4.161889e+00,2.878876e+00,-6.715625e-01,1.220194e+00,5.264980e+00,3.562282e+00,-5.690245e-01,1.637985e+00
10,1,1,10000,systematic,4.149612e+00,2.866494e+00,-6.680388e-01,1.221117e+00,5.135007e+00,3.451562e+00,-5.532861e-01,1.652794e+00
10,1,1,10000,stratified,4.151884e+00,2.877524e+00,-6.735902e-01,1.218362e+00,5.136924e+00,3.465695e+00,-5.836922e-01,1.670986e+00
10,1,1,10000,residual,4.150934e+00,2.878163e+00,-6.650263e-01,1.222188e+00,5.058794e+00,3.444273e+00,-5.859404e-01,1.668765e+00
